symbol,timestamp_est,open,high,low,close,volume,trade_count,vwap
QQQ,2023-05-11T00:00:00-04:00,325.71,326.745,324.14,326.115,485021,4422,325.719643
QQQ,2023-05-12T00:00:00-04:00,326.74,327.15,322.95,325.06,704816,5032,324.625722
QQQ,2023-05-15T00:00:00-04:00,325.53,327.03,323.99,326.75,673638,6190,325.911116
QQQ,2023-05-16T00:00:00-04:00,326.04,328.9,326.04,327.16,614020,5558,327.977551
QQQ,2023-05-17T00:00:00-04:00,328.245,331.685,327.08,331.2,572208,5152,329.9524
QQQ,2023-05-18T00:00:00-04:00,331.52,337.49,331.52,337.255,786674,7289,335.293539
QQQ,2023-05-19T00:00:00-04:00,337.59,338.165,335.44,336.44,707545,5828,336.560078
QQQ,2023-05-22T00:00:00-04:00,336.34,338.61,336.245,337.575,472749,4830,337.673381
QQQ,2023-05-23T00:00:00-04:00,335.92,337.025,333.02,333.32,621592,5891,334.983874
QQQ,2023-05-24T00:00:00-04:00,331.26,332.88,329.585,331.55,1036731,7155,330.835249
QQQ,2023-05-25T00:00:00-04:00,339.26,340.955,336.74,339.68,864846,7021,339.278317
QQQ,2023-05-26T00:00:00-04:00,340.77,349.23,340.72,348.42,1048914,8238,346.526655
QQQ,2023-05-30T00:00:00-04:00,352.84,353.895,348.57,349.9,1159352,8211,351.02235
QQQ,2023-05-31T00:00:00-04:00,348.26,350.57,346.54,347.58,1041848,6892,348.101039
QQQ,2023-06-01T00:00:00-04:00,347.73,353.305,346.68,352,519502,4441,350.859969
QQQ,2023-06-02T00:00:00-04:00,353.89,355.8,352.05,354.48,503945,5731,354.401165
QQQ,2023-06-05T00:00:00-04:00,354.49,357.49,353.86,354.895,546924,4712,355.556714
QQQ,2023-06-06T00:00:00-04:00,354.22,355.71,352.97,354.97,583134,6684,354.572989
QQQ,2023-06-07T00:00:00-04:00,355.23,357.06,348.2,348.79,1163036,8298,350.809198
QQQ,2023-06-08T00:00:00-04:00,349.18,353.6,348.95,353.17,622613,4829,351.921609
QQQ,2023-06-09T00:00:00-04:00,354.625,357.625,353.08,354.475,641466,5477,355.330529
QQQ,2023-06-12T00:00:00-04:00,356.21,360.575,355.2,360.51,498184,5499,357.861308
QQQ,2023-06-13T00:00:00-04:00,363.43,364.07,360.13,363.31,527279,4865,362.464078
QQQ,2023-06-14T00:00:00-04:00,363.31,366.15,360.42,365.89,639020,4396,363.978785
QQQ,2023-06-15T00:00:00-04:00,364.68,371.765,364,370.26,724691,5712,368.827312
QQQ,2023-06-16T00:00:00-04:00,372.74,372.81,367.48,367.78,840702,5460,369.96361
QQQ,2023-06-20T00:00:00-04:00,366.03,368.31,363.95,366.95,444755,4906,366.17778
QQQ,2023-06-21T00:00:00-04:00,365.855,366.13,360.99,361.96,480117,4557,362.782429
QQQ,2023-06-22T00:00:00-04:00,360.64,366.31,360.27,366.22,452628,4909,364.389722
QQQ,2023-06-23T00:00:00-04:00,362.16,364.76,360.86,362.53,455561,5322,362.653254
QQQ,2023-06-26T00:00:00-04:00,362.05,364.83,357.61,357.73,675218,5099,359.922005
QQQ,2023-06-27T00:00:00-04:00,359.21,364.54,358.62,363.86,622054,4888,362.29599
QQQ,2023-06-28T00:00:00-04:00,362.03,366.46,361.99,364.55,460298,4565,364.212741
QQQ,2023-06-29T00:00:00-04:00,364.25,364.825,362.2,363.84,798991,5601,363.659955
QQQ,2023-06-30T00:00:00-04:00,367.57,370.48,367.28,369.54,997914,6524,369.525637
QQQ,2023-07-03T00:00:00-04:00,369.98,370.9,368.98,370.33,174788,1873,369.867467
QQQ,2023-07-05T00:00:00-04:00,368.71,371.995,368.71,370.27,361578,3573,370.602429
